"Date","Price","Open","High","Low","Vol.","Change %"
"03/31/2014","258.11","258.54","258.71","256.30","70.00K","0.26%"
"03/28/2014","257.44","256.37","258.07","255.96","54.78K","0.07%"
"03/27/2014","257.26","254.83","257.49","254.76","66.75K","0.85%"
"03/26/2014","255.08","253.55","255.40","253.36","70.21K","1.40%"
"03/25/2014","251.56","251.60","252.31","250.88","66.63K","-0.30%"
"03/24/2014","252.31","250.89","252.84","250.87","60.24K","0.65%"
"03/21/2014","250.68","250.17","250.81","249.76","63.81K","0.80%"
"03/20/2014","248.68","250.88","251.00","248.68","62.12K","-1.05%"
"03/19/2014","251.32","252.81","252.99","251.07","63.96K","-0.22%"
"03/18/2014","251.87","252.05","252.75","250.59","60.88K","0.69%"
"03/17/2014","250.15","249.12","250.26","248.86","59.06K","0.45%"
"03/14/2014","249.02","248.56","250.12","248.20","69.09K","-0.82%"
"03/13/2014","251.09","252.14","252.96","250.97","76.67K","-0.01%"
"03/12/2014","251.11","254.52","254.75","250.75","75.96K","-1.71%"
"03/11/2014","255.49","254.88","255.50","253.80","61.95K","0.40%"
"03/10/2014","254.48","256.19","256.23","254.10","56.88K","-1.12%"
"03/07/2014","257.35","258.21","258.76","256.46","63.45K","-0.11%"
"03/06/2014","257.63","257.66","257.73","256.68","58.29K","0.13%"
"03/05/2014","257.30","257.52","258.23","257.23","65.36K","0.99%"
"03/04/2014","254.78","254.90","256.22","254.52","51.57K","-0.59%"
"03/03/2014","256.29","256.55","256.86","254.71","58.28K","-0.82%"
"02/28/2014","258.41","257.98","258.74","257.35","97.75K","0.05%"
"02/27/2014","258.28","257.06","258.62","256.42","66.75K","0.38%"
"02/26/2014","257.31","256.13","257.80","255.03","62.75K","0.42%"
"02/25/2014","256.24","255.27","256.29","254.85","71.63K","0.88%"
"02/24/2014","254.01","255.25","255.82","253.21","48.16K","-0.47%"
"02/21/2014","255.22","253.63","255.22","253.34","67.09K","1.70%"
"02/20/2014","250.95","251.34","252.57","250.65","63.25K","-0.78%"
"02/19/2014","252.92","253.35","253.35","251.39","54.40K","-0.29%"
"02/18/2014","253.66","253.69","254.30","252.07","48.39K","0.01%"
"02/17/2014","253.64","254.33","254.98","253.17","62.25K","0.36%"
"02/14/2014","252.74","251.38","253.83","251.35","61.59K","0.71%"
"02/13/2014","250.97","252.37","253.61","250.49","56.63K","-0.53%"
"02/12/2014","252.31","253.29","253.29","252.07","71.97K","0.17%"
"02/11/2014","251.87","250.59","252.39","250.06","67.00K","0.56%"
"02/10/2014","250.47","251.20","251.26","249.39","62.57K","-0.02%"
"02/07/2014","250.51","250.69","250.69","248.94","83.45K","0.78%"
"02/06/2014","248.56","246.92","249.04","246.85","69.98K","1.02%"
"02/05/2014","246.04","246.79","247.44","245.50","74.76K","0.30%"
"02/04/2014","245.30","246.56","247.04","245.10","81.42K","-1.88%"
"02/03/2014","250.01","251.37","251.76","249.70","71.71K","-1.14%"
"01/29/2014","252.89","251.11","253.31","250.98","75.45K","1.19%"
"01/28/2014","249.91","248.48","250.23","248.16","79.26K","0.39%"
"01/27/2014","248.95","248.22","250.18","247.43","74.55K","-1.56%"
"01/24/2014","252.89","252.93","253.83","250.58","68.98K","-0.33%"
"01/23/2014","253.74","256.72","256.75","253.72","61.08K","-1.30%"
"01/22/2014","257.08","255.73","257.08","255.53","61.70K","0.29%"
"01/21/2014","256.34","255.03","256.65","254.29","56.96K","0.60%"
"01/20/2014","254.81","253.66","255.06","252.00","47.20K","0.53%"
"01/17/2014","253.46","255.54","256.13","253.37","58.44K","-0.74%"
"01/16/2014","255.36","255.43","256.52","255.11","57.60K","0.25%"
"01/15/2014","254.73","255.52","255.65","253.82","64.62K","0.30%"
"01/14/2014","253.97","253.30","256.27","252.75","60.00K","-0.04%"
"01/13/2014","254.08","253.83","254.84","253.16","54.40K","0.63%"
"01/10/2014","252.48","254.05","255.14","251.59","78.93K","-0.45%"
"01/09/2014","253.63","256.26","256.65","253.63","77.98K","-0.83%"
"01/08/2014","255.76","256.85","257.06","254.63","66.03K","-0.09%"
"01/07/2014","255.98","254.53","257.02","254.41","60.98K","0.22%"
"01/06/2014","255.41","254.70","256.67","254.11","59.08K","0.37%"
"01/03/2014","254.48","257.05","257.29","253.18","62.39K","-1.23%"
"01/02/2014","257.64","264.35","264.51","257.63","64.00K","-2.50%"
"12/31/2013","264.24","263.55","264.24","262.53","55.61K","0.00%"
"12/30/2013","264.24","263.55","264.24","262.53","55.61K","0.35%"
"12/27/2013","263.32","262.47","263.79","261.54","56.68K","0.06%"
"12/26/2013","263.15","263.85","264.63","262.82","52.44K","-0.16%"
"12/24/2013","263.58","263.72","264.54","262.79","62.87K","0.13%"
"12/23/2013","263.24","262.78","263.89","262.14","59.33K","0.75%"
"12/20/2013","261.27","259.85","261.55","259.78","55.38K","0.41%"
"12/19/2013","260.20","263.16","263.21","259.46","58.31K","0.08%"
"12/18/2013","259.98","259.62","261.24","258.74","56.76K","0.49%"
"12/17/2013","258.72","260.27","260.67","258.18","78.91K","0.32%"
"12/16/2013","257.90","257.70","259.07","257.00","46.76K","-0.05%"
"12/13/2013","258.04","258.29","258.49","256.08","61.16K","-0.39%"
"12/12/2013","259.05","258.95","259.46","257.70","93.73K","-0.58%"
"12/11/2013","260.55","261.74","263.67","259.78","59.24K","-0.81%"
"12/10/2013","262.68","263.55","263.75","262.24","56.66K","-0.39%"
"12/09/2013","263.70","263.52","264.14","263.24","52.03K","1.15%"
"12/06/2013","260.71","261.04","262.17","260.54","52.76K","-0.15%"
"12/05/2013","261.10","262.50","262.60","259.21","51.68K","-0.15%"
"12/04/2013","261.48","263.39","264.53","261.48","54.68K","-1.27%"
"12/03/2013","264.84","266.64","267.33","264.79","61.97K","-1.02%"
"12/02/2013","267.58","270.48","270.84","267.35","57.62K","-0.74%"
"11/29/2013","269.57","269.61","270.36","268.68","54.35K","-0.05%"
"11/28/2013","269.70","268.80","270.07","268.42","62.91K","0.95%"
"11/27/2013","267.15","265.28","267.15","264.50","84.49K","0.33%"
"11/26/2013","266.26","264.02","266.26","262.78","54.06K","0.40%"
"11/25/2013","265.21","265.85","267.45","265.20","56.73K","0.51%"
"11/22/2013","263.86","263.40","264.65","261.89","56.99K","0.63%"
"11/21/2013","262.20","265.06","265.06","260.97","58.36K","-1.29%"
"11/20/2013","265.62","267.23","267.43","264.69","85.76K","-0.82%"
"11/19/2013","267.81","264.84","268.37","264.68","76.85K","1.05%"
"11/18/2013","265.03","265.38","265.96","264.65","58.66K","0.31%"
"11/15/2013","264.20","260.48","264.33","260.47","70.12K","2.23%"
"11/14/2013","258.44","260.53","260.79","258.11","68.23K","0.16%"
"11/13/2013","258.04","262.42","262.45","258.04","59.29K","-1.81%"
"11/12/2013","262.81","261.21","263.57","261.13","58.73K","1.02%"
"11/11/2013","260.15","262.14","262.14","259.49","54.85K","-0.15%"
"11/08/2013","260.53","260.97","262.58","260.53","64.73K","-1.07%"
"11/07/2013","263.34","264.71","265.12","262.71","59.12K","-0.48%"
"11/06/2013","264.62","265.16","266.19","264.31","58.31K","-0.13%"
"11/05/2013","264.96","266.98","267.30","264.37","61.08K","-0.61%"
"11/04/2013","266.59","267.88","268.01","266.20","57.55K","-0.76%"
"11/01/2013","268.63","268.06","268.83","267.23","53.92K","0.64%"
"10/31/2013","266.91","270.13","270.81","266.88","66.80K","-1.67%"
"10/30/2013","271.44","270.72","271.44","269.13","58.68K","0.43%"
"10/29/2013","270.28","269.50","270.60","268.50","64.06K","0.20%"
"10/28/2013","269.74","267.96","269.77","267.21","70.68K","0.83%"
"10/25/2013","267.51","269.42","269.42","266.01","66.30K","-0.69%"
"10/24/2013","269.36","267.85","269.36","266.75","59.14K","0.50%"
"10/23/2013","268.03","271.96","272.06","268.00","105.49K","-1.14%"
"10/22/2013","271.11","270.75","271.13","269.71","84.12K","-0.04%"
"10/21/2013","271.22","271.55","272.56","270.56","62.48K","-0.01%"
"10/18/2013","271.24","270.51","271.25","269.70","73.41K","0.61%"
"10/17/2013","269.59","270.60","270.76","268.90","93.65K","0.50%"
"10/16/2013","268.25","268.92","270.30","268.19","73.54K","-0.29%"
"10/15/2013","269.02","267.87","269.53","267.87","68.33K","1.21%"
"10/14/2013","265.81","266.52","266.77","265.81","69.32K","-0.20%"
"10/11/2013","266.35","265.19","266.81","264.41","91.60K","1.31%"
"10/10/2013","262.90","262.83","264.16","262.39","73.05K","-0.09%"
"10/08/2013","263.14","260.95","263.15","260.09","73.86K","0.49%"
"10/07/2013","261.85","261.93","262.76","261.38","64.71K","0.03%"
"10/04/2013","261.78","262.27","263.04","260.25","74.14K","-0.03%"
"10/02/2013","261.87","263.42","263.57","261.66","73.52K","0.15%"
"10/01/2013","261.48","261.08","263.29","260.55","70.91K","0.22%"
"09/30/2013","260.91","261.56","262.30","260.55","65.54K","-0.77%"
"09/27/2013","262.94","263.34","263.65","262.66","91.12K","0.10%"
"09/26/2013","262.68","260.59","262.68","260.47","81.54K","0.47%"
"09/25/2013","261.45","262.42","262.76","260.23","104.13K","-0.53%"
"09/24/2013","262.83","261.85","263.43","260.42","108.56K","-0.07%"
"09/23/2013","263.02","261.64","263.92","260.76","80.45K","0.18%"
"09/17/2013","262.56","263.19","263.39","261.06","71.06K","-0.49%"
"09/16/2013","263.86","263.40","264.38","262.53","74.98K","1.16%"
"09/13/2013","260.83","260.99","262.38","260.52","77.93K","-0.57%"
"09/12/2013","262.32","262.40","264.27","261.10","98.84K","-0.02%"
"09/11/2013","262.38","261.38","262.38","260.13","86.14K","0.45%"
"09/10/2013","261.20","258.62","261.20","258.53","89.52K","1.19%"
"09/09/2013","258.12","256.48","258.12","256.27","76.07K","1.12%"
"09/06/2013","255.25","255.01","256.24","254.19","82.37K","0.25%"
"09/05/2013","254.62","253.68","255.12","252.79","76.58K","0.98%"
"09/04/2013","252.15","251.40","252.99","250.40","69.84K","0.04%"
"09/03/2013","252.05","252.43","253.37","251.49","73.56K","0.37%"
"09/02/2013","251.13","251.65","252.51","250.84","55.64K","-0.24%"
"08/30/2013","251.74","250.52","251.74","249.36","68.67K","1.16%"
"08/29/2013","248.86","246.69","250.02","246.62","75.56K","1.30%"
"08/28/2013","245.67","242.70","245.78","242.54","70.69K","-0.02%"
"08/27/2013","245.71","245.13","247.21","244.87","89.06K","0.00%"
"08/26/2013","245.71","244.21","246.13","244.16","78.63K","0.96%"
"08/23/2013","243.37","242.17","244.25","241.05","88.27K","1.25%"
"08/22/2013","240.37","239.93","241.63","239.01","116.92K","-0.87%"
"08/21/2013","242.49","245.48","246.15","242.11","102.11K","-1.08%"
"08/20/2013","245.13","247.97","249.89","244.82","89.31K","-1.51%"
"08/19/2013","248.89","248.76","249.04","247.68","90.68K","-0.14%"
"08/16/2013","249.23","247.12","250.36","246.76","73.76K","-0.24%"
"08/14/2013","249.82","248.20","250.04","247.69","83.70K","0.65%"
"08/13/2013","248.20","245.08","248.21","244.68","115.63K","1.81%"
"08/12/2013","243.78","242.79","245.19","242.74","92.47K","0.27%"
"08/09/2013","243.13","243.51","244.43","242.42","91.84K","-0.11%"
"08/08/2013","243.39","243.52","245.11","242.77","116.51K","0.26%"
"08/07/2013","242.75","244.73","245.11","242.75","103.33K","-1.64%"
"08/06/2013","246.80","247.85","247.94","245.37","106.23K","-0.58%"
"08/05/2013","248.25","248.92","249.66","248.21","62.22K","-0.43%"
"08/02/2013","249.33","251.03","251.65","249.05","98.13K","0.18%"
"08/01/2013","248.89","248.33","249.62","246.94","91.58K","0.36%"
"07/31/2013","247.99","248.37","249.03","247.74","89.61K","-0.32%"
"07/30/2013","248.78","246.78","248.81","246.47","98.47K","0.91%"
"07/29/2013","246.53","247.40","248.22","246.37","118.40K","-0.51%"
"07/26/2013","247.80","248.04","248.68","246.60","98.27K","0.04%"
"07/25/2013","247.71","247.11","248.29","246.74","76.31K","-0.05%"
"07/24/2013","247.84","246.61","248.17","246.16","72.12K","0.49%"
"07/23/2013","246.63","244.62","246.76","243.86","81.58K","1.42%"
"07/22/2013","243.18","243.32","245.27","242.18","81.32K","0.48%"
"07/19/2013","242.03","243.51","243.66","240.63","72.28K","-0.37%"
"07/18/2013","242.92","244.09","244.41","242.25","72.85K","-0.78%"
"07/17/2013","244.82","242.64","245.87","240.42","95.07K","1.16%"
"07/16/2013","242.02","243.40","243.52","241.06","58.99K","-0.58%"
"07/15/2013","243.43","242.75","243.77","239.51","74.26K","0.29%"
"07/12/2013","242.72","243.28","243.33","241.74","78.66K","-0.48%"
"07/11/2013","243.88","238.49","243.88","238.45","86.89K","3.24%"
"07/10/2013","236.23","237.74","237.94","235.41","59.41K","-0.30%"
"07/09/2013","236.94","236.69","237.23","235.02","62.56K","0.77%"
"07/08/2013","235.12","236.86","238.42","234.11","78.22K","-0.91%"
"07/05/2013","237.28","239.72","241.12","236.56","76.78K","-0.54%"
"07/04/2013","238.56","237.36","238.78","236.64","77.00K","0.82%"
"07/03/2013","236.63","240.69","241.68","236.28","78.75K","-1.73%"
"07/02/2013","240.80","241.76","242.61","240.24","88.07K","-0.10%"
"07/01/2013","241.05","240.58","242.69","240.28","55.15K","-0.50%"
"06/28/2013","242.27","240.01","242.68","240.00","78.92K","1.52%"
"06/27/2013","238.65","235.19","239.37","235.11","72.36K","3.08%"
"06/26/2013","231.52","234.26","234.26","230.18","78.19K","-0.10%"
"06/25/2013","231.75","232.25","235.04","230.38","88.86K","-0.74%"
"06/24/2013","233.47","236.33","236.33","233.47","63.14K","-1.31%"
"06/21/2013","236.57","234.23","236.90","234.15","102.44K","-1.54%"
"06/20/2013","240.26","242.08","243.28","239.45","88.98K","-2.11%"
"06/19/2013","245.44","246.94","246.96","244.77","83.45K","-0.68%"
"06/18/2013","247.13","245.44","247.13","243.45","80.88K","0.96%"
"06/17/2013","244.77","245.43","246.59","244.18","69.77K","-0.24%"
"06/14/2013","245.36","246.21","246.42","244.22","81.82K","0.36%"
"06/13/2013","244.49","247.76","248.72","244.38","94.95K","-1.61%"
"06/12/2013","248.50","249.16","250.32","248.04","60.17K","-0.68%"
"06/11/2013","250.19","252.29","252.39","248.72","79.08K","-0.80%"
"06/10/2013","252.20","251.49","252.48","251.02","62.72K","0.40%"
"06/07/2013","251.20","255.51","255.70","251.14","80.46K","-2.07%"
"06/05/2013","256.51","260.57","260.70","256.51","92.67K","-1.55%"
"06/04/2013","260.54","261.45","261.69","259.15","77.54K","0.10%"
"06/03/2013","260.29","260.48","262.03","260.13","79.71K","-0.45%"
"05/31/2013","261.47","262.46","263.34","261.41","98.23K","0.10%"
"05/30/2013","261.21","260.70","262.10","260.41","100.36K","0.11%"
"05/29/2013","260.92","259.64","262.16","259.58","99.14K","0.90%"
"05/28/2013","258.59","258.63","259.53","257.97","65.65K","0.15%"
"05/27/2013","258.19","257.41","258.82","256.99","51.96K","0.34%"
"05/24/2013","257.32","258.13","258.28","255.73","63.87K","0.26%"
"05/23/2013","256.66","258.96","259.78","256.66","80.11K","-1.36%"
"05/22/2013","260.19","259.70","260.89","259.19","80.62K","0.78%"
"05/21/2013","258.18","260.31","260.48","257.59","76.26K","-0.16%"
"05/20/2013","258.60","259.51","259.90","258.60","83.86K","-0.15%"
"05/16/2013","258.99","257.94","259.81","257.94","93.76K","0.93%"
"05/15/2013","256.60","256.56","256.74","255.49","65.48K","0.12%"
"05/14/2013","256.29","254.09","256.67","253.98","84.23K","1.18%"
"05/13/2013","253.29","251.46","253.29","251.19","50.98K","0.23%"
"05/10/2013","252.72","256.94","256.96","252.72","77.90K","-1.87%"
"05/09/2013","257.53","255.00","257.99","254.77","94.75K","1.38%"
"05/08/2013","254.02","254.86","255.27","253.47","71.74K","0.07%"
"05/07/2013","253.84","255.22","255.41","253.61","63.81K","-0.53%"
"05/06/2013","255.20","257.63","258.56","254.96","74.48K","-0.32%"
"05/03/2013","256.02","256.40","256.47","254.50","79.86K","0.43%"
"05/02/2013","254.92","255.49","256.32","254.52","81.03K","-0.31%"
"04/30/2013","255.72","253.17","256.36","253.13","91.72K","1.38%"
"04/29/2013","252.25","253.63","253.67","251.55","63.97K","-0.31%"
"04/26/2013","253.04","254.11","254.42","252.79","78.72K","-0.57%"
"04/25/2013","254.49","252.20","254.49","251.97","92.72K","0.99%"
"04/24/2013","252.00","251.74","252.65","250.03","89.10K","0.80%"
"04/23/2013","250.01","251.12","251.16","248.64","58.45K","-0.58%"
"04/22/2013","251.46","248.35","251.46","247.89","59.87K","1.08%"
"04/19/2013","248.77","247.64","249.41","246.11","67.33K","0.37%"
"04/18/2013","247.85","250.55","250.93","247.82","77.14K","-1.46%"
"04/17/2013","251.51","253.46","253.61","249.63","104.16K","-0.11%"
"04/16/2013","251.78","248.69","252.61","248.37","102.49K","0.11%"
"04/15/2013","251.51","250.70","252.60","249.60","85.94K","-0.19%"
"04/12/2013","252.00","256.81","257.12","251.34","90.87K","-1.63%"
"04/11/2013","256.18","255.40","256.18","253.04","88.42K","0.72%"
"04/10/2013","254.34","254.40","255.14","252.94","88.09K","0.72%"
"04/09/2013","252.53","252.44","254.52","250.14","81.65K","0.06%"
"04/08/2013","252.39","252.85","253.92","251.84","75.74K","-0.15%"
"04/05/2013","252.77","255.40","256.16","251.35","84.37K","-1.67%"
"04/04/2013","257.05","257.57","257.94","254.63","92.19K","-1.27%"
"04/03/2013","260.36","261.32","261.65","258.88","107.59K","-0.16%"
"04/02/2013","260.79","262.37","263.16","259.06","109.19K","-0.56%"
"04/01/2013","262.27","264.16","264.19","262.03","53.07K","-0.43%"
"03/29/2013","263.39","263.88","264.74","263.31","63.24K","0.58%"
"03/28/2013","261.86","261.44","262.28","260.84","60.92K","0.00%"
"03/27/2013","261.86","261.70","262.50","259.02","63.43K","0.51%"
"03/26/2013","260.54","259.42","261.63","259.22","69.09K","0.37%"
"03/25/2013","259.58","258.18","260.18","258.06","66.16K","1.66%"
"03/22/2013","255.33","255.61","256.54","255.10","71.33K","-0.19%"
"03/21/2013","255.82","258.34","258.90","255.82","65.45K","-0.47%"
"03/20/2013","257.04","258.30","259.81","257.04","86.77K","-1.06%"
"03/19/2013","259.79","259.69","261.42","258.85","98.14K","0.58%"
"03/18/2013","258.30","259.03","260.15","258.17","61.65K","-0.97%"
"03/15/2013","260.84","264.44","264.44","260.83","85.51K","-0.96%"
"03/14/2013","263.37","263.41","263.41","260.08","76.66K","0.02%"
"03/13/2013","263.33","262.69","263.38","261.67","64.16K","0.34%"
"03/12/2013","262.43","264.66","264.75","262.01","58.27K","-0.65%"
"03/11/2013","264.15","263.75","264.81","261.50","65.57K","-0.16%"
"03/08/2013","264.57","264.25","264.92","263.10","62.07K","-0.08%"
"03/07/2013","264.78","266.83","266.83","263.88","67.35K","-0.92%"
"03/06/2013","267.25","269.01","269.12","266.62","86.66K","0.27%"
"03/05/2013","266.54","267.57","268.88","266.54","64.85K","0.15%"
"03/04/2013","266.14","268.51","268.61","265.78","72.09K","-0.70%"
"02/28/2013","268.01","267.13","268.95","266.69","79.51K","1.12%"
"02/27/2013","265.04","265.91","266.94","264.57","64.99K","0.14%"
"02/26/2013","264.68","263.76","265.71","263.57","86.85K","-0.50%"
"02/25/2013","266.01","267.70","267.96","265.89","62.74K","-0.43%"
"02/22/2013","267.15","265.63","268.89","265.56","86.92K","0.11%"
"02/21/2013","266.85","266.64","267.73","266.10","80.76K","-0.46%"
"02/20/2013","268.07","263.79","268.07","263.51","96.25K","2.25%"
"02/19/2013","262.16","261.64","262.89","261.28","58.78K","0.20%"
"02/18/2013","261.63","261.30","262.29","260.49","56.46K","0.01%"
"02/15/2013","261.61","261.58","261.85","260.79","88.34K","0.07%"
"02/14/2013","261.44","261.14","262.52","260.41","66.98K","0.20%"
"02/13/2013","260.92","257.65","260.97","257.22","72.43K","1.66%"
"02/12/2013","256.65","258.33","258.44","256.35","54.16K","-0.17%"
"02/08/2013","257.09","253.80","257.90","253.61","74.46K","1.22%"
"02/07/2013","254.00","254.68","255.97","253.80","69.49K","-0.12%"
"02/06/2013","254.31","255.44","255.64","254.21","71.92K","-0.20%"
"02/05/2013","254.82","254.49","255.77","253.50","76.72K","-0.81%"
"02/04/2013","256.89","259.28","259.35","256.77","76.36K","-0.29%"
"02/01/2013","257.64","258.57","259.01","255.48","80.95K","-0.17%"
"01/31/2013","258.07","257.71","258.44","256.94","89.01K","-0.15%"
"01/30/2013","258.47","258.08","258.85","256.42","89.96K","0.49%"
"01/29/2013","257.22","255.69","257.66","255.42","79.50K","1.01%"
"01/28/2013","254.66","255.01","255.43","253.49","81.35K","-0.55%"
"01/25/2013","256.06","258.94","259.06","254.62","79.57K","-1.04%"
"01/24/2013","258.74","259.69","260.99","258.15","83.48K","-0.90%"
"01/23/2013","261.10","264.04","264.83","261.10","107.09K","-0.69%"
"01/22/2013","262.91","261.25","263.35","260.79","97.43K","0.62%"
"01/21/2013","261.30","261.59","262.25","259.36","80.47K","-0.16%"
"01/18/2013","261.71","262.02","262.08","260.08","98.80K","0.62%"
"01/17/2013","260.10","261.44","261.88","258.65","91.56K","-0.15%"
"01/16/2013","260.49","262.07","263.34","259.42","109.61K","-0.36%"
"01/15/2013","261.43","264.82","266.21","261.43","129.60K","-1.27%"
"01/14/2013","264.80","262.84","264.80","262.18","123.55K","0.56%"
"01/11/2013","263.32","266.47","266.58","261.49","103.87K","-0.62%"
"01/10/2013","264.95","263.09","265.25","262.13","96.08K","0.78%"
"01/09/2013","262.90","264.48","265.42","262.53","83.54K","-0.40%"
"01/08/2013","263.95","264.81","265.87","263.95","81.34K","-0.76%"
"01/07/2013","265.97","266.12","266.43","263.87","76.68K","-0.06%"
"01/04/2013","266.14","267.23","267.46","264.74","103.70K","-0.52%"
"01/03/2013","267.52","270.54","270.74","267.45","149.95K","-0.61%"
"01/02/2013","269.16","266.24","269.51","266.10","91.36K","1.99%"
