날짜,monthth,종가
2009-07-30,282,66.94
2009-07-31,282,69.45
2009-08-03,283,71.58
2009-08-04,283,71.42
2009-08-05,283,71.97
2009-08-06,283,71.94
2009-08-07,283,70.93
2009-08-10,283,70.6
2009-08-11,283,69.45
2009-08-12,283,70.16
2009-08-13,283,70.52
2009-08-14,283,67.51
2009-08-17,283,66.75
2009-08-18,283,69.19
2009-08-19,283,72.42
2009-08-20,283,72.54
2009-08-21,283,73.89
2009-08-24,283,74.37
2009-08-25,283,72.05
2009-08-26,283,71.43
2009-08-27,283,72.49
2009-08-28,283,72.74
2009-08-31,283,69.96
2009-09-01,284,68.05
2009-09-02,284,68.05
2009-09-03,284,67.96
2009-09-04,284,68.02
2009-09-08,284,71.1
2009-09-09,284,71.31
2009-09-10,284,71.94
2009-09-11,284,69.29
2009-09-14,284,68.86
2009-09-15,284,70.93
2009-09-16,284,72.51
2009-09-17,284,72.47
2009-09-18,284,72.04
2009-09-21,284,69.71
2009-09-22,284,71.55
2009-09-23,284,68.97
2009-09-24,284,65.89
2009-09-25,284,66.02
2009-09-28,284,66.84
2009-09-29,284,66.71
2009-09-30,284,70.61
2009-10-01,285,70.82
2009-10-02,285,69.95
2009-10-05,285,70.41
2009-10-06,285,70.88
2009-10-07,285,69.57
2009-10-08,285,71.69
2009-10-09,285,71.77
2009-10-12,285,73.27
2009-10-13,285,74.15
2009-10-14,285,75.18
2009-10-15,285,77.58
2009-10-16,285,78.53
2009-10-19,285,79.61
2009-10-20,285,79.09
2009-10-21,285,81.37
2009-10-22,285,81.19
2009-10-23,285,80.5
2009-10-26,285,78.68
2009-10-27,285,79.55
2009-10-28,285,77.46
2009-10-29,285,79.87
2009-10-30,285,77.0
2009-11-02,286,78.13
2009-11-03,286,79.6
2009-11-04,286,80.4
2009-11-05,286,79.62
2009-11-06,286,77.43
2009-11-09,286,79.43
2009-11-10,286,79.05
2009-11-11,286,79.28
2009-11-12,286,76.94
2009-11-13,286,76.35
2009-11-16,286,78.9
2009-11-17,286,79.14
2009-11-18,286,79.58
2009-11-19,286,77.46
2009-11-20,286,76.72
2009-11-23,286,77.56
2009-11-24,286,76.02
2009-11-25,286,77.96
2009-11-27,286,76.05
2009-11-30,286,77.28
2009-12-01,287,78.37
2009-12-02,287,76.6
2009-12-03,287,76.46
2009-12-04,287,75.47
2009-12-07,287,73.93
2009-12-08,287,72.62
2009-12-09,287,70.67
2009-12-10,287,70.54
2009-12-11,287,69.87
2009-12-14,287,69.51
2009-12-15,287,70.69
2009-12-16,287,72.66
2009-12-17,287,72.65
2009-12-18,287,73.36
2009-12-21,287,72.47
2009-12-22,287,74.4
2009-12-23,287,76.67
2009-12-24,287,78.05
2009-12-28,287,78.77
2009-12-29,287,78.87
2009-12-30,287,79.28
2009-12-31,287,79.36
2010-01-04,288,81.51
2010-01-05,288,81.77
2010-01-06,288,83.18
2010-01-07,288,82.66
2010-01-08,288,82.75
2010-01-11,288,82.52
2010-01-12,288,80.79
2010-01-13,288,79.65
2010-01-14,288,79.39
2010-01-15,288,78.0
2010-01-19,288,79.02
2010-01-20,288,77.62
2010-01-21,288,76.08
2010-01-22,288,74.54
2010-01-25,288,75.26
2010-01-26,288,74.71
2010-01-27,288,73.67
2010-01-28,288,73.64
2010-01-29,288,72.89
2010-02-01,289,74.43
2010-02-02,289,77.23
2010-02-03,289,76.98
2010-02-04,289,73.14
2010-02-05,289,71.19
2010-02-08,289,71.89
2010-02-09,289,73.75
2010-02-10,289,74.52
2010-02-11,289,75.28
2010-02-12,289,74.13
2010-02-16,289,77.01
2010-02-17,289,77.33
2010-02-18,289,79.06
2010-02-19,289,79.81
2010-02-22,289,80.16
2010-02-23,289,78.86
2010-02-24,289,80.0
2010-02-25,289,78.17
2010-02-26,289,79.66
2010-03-01,290,78.7
2010-03-02,290,79.68
2010-03-03,290,80.87
2010-03-04,290,80.21
2010-03-05,290,81.5
2010-03-08,290,81.87
2010-03-09,290,81.49
2010-03-10,290,82.09
2010-03-11,290,82.11
2010-03-12,290,81.24
2010-03-15,290,79.8
2010-03-16,290,81.7
2010-03-17,290,82.93
2010-03-18,290,82.2
2010-03-19,290,80.68
2010-03-22,290,81.25
2010-03-23,290,81.91
2010-03-24,290,80.61
2010-03-25,290,80.53
2010-03-26,290,80.0
2010-03-29,290,82.17
2010-03-30,290,82.37
2010-03-31,290,83.76
2010-04-01,291,84.87
2010-04-05,291,86.62
2010-04-06,291,86.84
2010-04-07,291,85.88
2010-04-08,291,85.39
2010-04-09,291,84.92
2010-04-12,291,84.34
2010-04-13,291,84.05
2010-04-14,291,85.84
2010-04-15,291,85.51
2010-04-16,291,83.24
2010-04-19,291,81.45
2010-04-20,291,83.45
2010-04-21,291,83.68
2010-04-22,291,83.7
2010-04-23,291,85.12
2010-04-26,291,84.2
2010-04-27,291,82.44
2010-04-28,291,83.22
2010-04-29,291,85.17
2010-04-30,291,86.15
2010-05-03,292,86.19
2010-05-04,292,82.74
2010-05-05,292,79.97
2010-05-06,292,77.11
2010-05-07,292,75.11
2010-05-10,292,76.8
2010-05-11,292,76.37
2010-05-12,292,75.65
2010-05-13,292,74.4
2010-05-14,292,71.61
2010-05-17,292,70.08
2010-05-18,292,69.41
2010-05-19,292,69.87
2010-05-20,292,68.01
2010-05-21,292,70.04
2010-05-24,292,70.21
2010-05-25,292,68.75
2010-05-26,292,71.51
2010-05-27,292,74.55
2010-05-28,292,73.97
2010-06-01,293,72.58
2010-06-02,293,72.86
2010-06-03,293,74.61
2010-06-04,293,71.51
2010-06-07,293,71.44
2010-06-08,293,71.99
2010-06-09,293,74.38
2010-06-10,293,75.48
2010-06-11,293,73.78
2010-06-14,293,75.12
2010-06-15,293,76.94
2010-06-16,293,77.67
2010-06-17,293,76.79
2010-06-18,293,77.18
2010-06-21,293,77.82
2010-06-22,293,77.21
2010-06-23,293,76.35
2010-06-24,293,76.51
2010-06-25,293,78.86
2010-06-28,293,78.25
2010-06-29,293,75.94
2010-06-30,293,75.63
2010-07-01,294,72.95
2010-07-02,294,72.14
2010-07-06,294,71.98
2010-07-07,294,74.07
2010-07-08,294,75.44
2010-07-09,294,76.09
2010-07-12,294,74.95
2010-07-13,294,77.15
2010-07-14,294,77.04
2010-07-15,294,76.62
2010-07-16,294,76.01
2010-07-19,294,76.54
2010-07-20,294,77.44
2010-07-21,294,76.56
2010-07-22,294,79.3
2010-07-23,294,78.98
2010-07-26,294,78.98
2010-07-27,294,77.5
2010-07-28,294,76.99
2010-07-29,294,78.36
2010-07-30,294,78.95
2010-08-02,295,81.34
2010-08-03,295,82.55
2010-08-04,295,82.47
2010-08-05,295,82.01
2010-08-06,295,80.7
2010-08-09,295,81.48
2010-08-10,295,80.25
2010-08-11,295,78.02
2010-08-12,295,75.74
2010-08-13,295,75.39
2010-08-16,295,75.24
2010-08-17,295,75.77
2010-08-18,295,75.42
2010-08-19,295,74.43
2010-08-20,295,73.46
2010-08-23,295,73.1
2010-08-24,295,71.63
2010-08-25,295,72.52
2010-08-26,295,73.36
2010-08-27,295,75.17
2010-08-30,295,74.7
2010-08-31,295,71.92
2010-09-01,296,73.91
2010-09-02,296,75.02
2010-09-03,296,74.6
2010-09-07,296,74.09
2010-09-08,296,74.67
2010-09-09,296,74.25
2010-09-10,296,76.45
2010-09-13,296,77.19
2010-09-14,296,76.8
2010-09-15,296,76.02
2010-09-16,296,74.57
2010-09-17,296,73.66
2010-09-20,296,74.86
2010-09-21,296,73.52
2010-09-22,296,74.71
2010-09-23,296,75.18
2010-09-24,296,76.49
2010-09-27,296,76.52
2010-09-28,296,76.18
2010-09-29,296,77.86
2010-09-30,296,79.97
2010-10-01,297,81.58
2010-10-04,297,81.47
2010-10-05,297,82.82
2010-10-06,297,83.23
2010-10-07,297,81.67
2010-10-08,297,82.66
2010-10-11,297,82.21
2010-10-12,297,81.67
2010-10-13,297,83.01
2010-10-14,297,82.69
2010-10-15,297,81.25
2010-10-18,297,83.08
2010-10-19,297,79.49
2010-10-20,297,81.77
2010-10-21,297,80.56
2010-10-22,297,81.69
2010-10-25,297,82.52
2010-10-26,297,82.55
2010-10-27,297,81.94
2010-10-28,297,82.18
2010-10-29,297,81.43
2010-11-01,298,82.95
2010-11-02,298,83.9
2010-11-03,298,84.69
2010-11-04,298,86.49
2010-11-05,298,86.85
2010-11-08,298,87.06
2010-11-09,298,86.72
2010-11-10,298,87.81
2010-11-11,298,87.81
2010-11-12,298,84.88
2010-11-15,298,84.86
2010-11-16,298,82.34
2010-11-17,298,80.44
2010-11-18,298,81.85
2010-11-19,298,81.51
2010-11-22,298,81.74
2010-11-23,298,81.25
2010-11-24,298,83.86
2010-11-26,298,83.76
2010-11-29,298,85.73
2010-11-30,298,84.11
2010-12-01,299,86.75
2010-12-02,299,88.0
2010-12-03,299,89.19
2010-12-06,299,89.38
2010-12-07,299,88.69
2010-12-08,299,88.28
2010-12-09,299,88.37
2010-12-10,299,87.79
2010-12-13,299,88.61
2010-12-14,299,88.28
2010-12-15,299,88.62
2010-12-16,299,87.7
2010-12-17,299,88.02
2010-12-20,299,88.81
2010-12-21,299,89.82
2010-12-22,299,90.48
2010-12-23,299,91.51
2010-12-27,299,91.0
2010-12-28,299,91.49
2010-12-29,299,91.12
2010-12-30,299,89.84
2010-12-31,299,91.38
2011-01-03,300,91.55
2011-01-04,300,89.38
2011-01-05,300,90.3
2011-01-06,300,88.38
2011-01-07,300,88.03
2011-01-10,300,89.25
2011-01-11,300,91.11
2011-01-12,300,91.86
2011-01-13,300,91.4
2011-01-14,300,91.54
2011-01-18,300,91.38
2011-01-19,300,90.86
2011-01-20,300,88.86
2011-01-21,300,89.11
2011-01-24,300,87.87
2011-01-25,300,86.19
2011-01-26,300,87.33
2011-01-27,300,85.64
2011-01-28,300,89.34
2011-01-31,300,92.19
2011-02-01,301,90.77
2011-02-02,301,90.86
2011-02-03,301,90.54
2011-02-04,301,89.03
2011-02-07,301,87.48
2011-02-08,301,86.94
2011-02-09,301,86.71
2011-02-10,301,86.73
2011-02-11,301,85.58
2011-02-14,301,84.81
2011-02-15,301,84.32
2011-02-16,301,84.99
2011-02-17,301,86.36
2011-02-18,301,86.2
2011-02-22,301,93.57
2011-02-23,301,98.1
2011-02-24,301,97.28
2011-02-25,301,97.88
2011-02-28,301,96.97
2011-03-01,302,99.63
2011-03-02,302,102.23
2011-03-03,302,101.91
2011-03-04,302,104.42
2011-03-07,302,105.44
2011-03-08,302,105.02
2011-03-09,302,104.38
2011-03-10,302,102.7
2011-03-11,302,101.16
2011-03-14,302,101.19
2011-03-15,302,97.18
2011-03-16,302,97.98
2011-03-17,302,101.42
2011-03-18,302,101.07
2011-03-21,302,102.33
2011-03-22,302,104.0
2011-03-23,302,105.75
2011-03-24,302,105.6
2011-03-25,302,105.4
2011-03-28,302,103.98
2011-03-29,302,104.79
2011-03-30,302,104.27
2011-03-31,302,106.72
2011-04-01,303,107.94
2011-04-04,303,108.47
2011-04-05,303,108.34
2011-04-06,303,108.83
2011-04-07,303,110.3
2011-04-08,303,112.79
2011-04-11,303,109.92
2011-04-12,303,106.25
2011-04-13,303,107.11
2011-04-14,303,108.11
2011-04-15,303,109.66
2011-04-18,303,107.12
2011-04-19,303,108.15
2011-04-20,303,111.45
2011-04-21,303,112.29
2011-04-25,303,112.28
2011-04-26,303,112.21
2011-04-27,303,112.76
2011-04-28,303,112.86
2011-04-29,303,113.93
2011-05-02,304,113.52
2011-05-03,304,111.05
2011-05-04,304,109.24
2011-05-05,304,99.8
2011-05-06,304,97.18
2011-05-09,304,102.55
2011-05-10,304,103.88
2011-05-11,304,98.21
2011-05-12,304,98.97
2011-05-13,304,99.65
2011-05-16,304,97.37
2011-05-17,304,96.91
2011-05-18,304,100.1
2011-05-19,304,98.44
2011-05-20,304,99.49
2011-05-23,304,97.7
2011-05-24,304,99.59
2011-05-25,304,101.32
2011-05-26,304,100.23
2011-05-27,304,100.59
2011-05-31,304,102.7
2011-06-01,305,100.29
2011-06-02,305,100.4
2011-06-03,305,100.22
2011-06-06,305,99.01
2011-06-07,305,99.09
2011-06-08,305,100.74
2011-06-09,305,101.93
2011-06-10,305,99.29
2011-06-13,305,97.3
2011-06-14,305,99.37
2011-06-15,305,94.81
2011-06-16,305,94.95
2011-06-17,305,93.01
2011-06-20,305,93.26
2011-06-21,305,93.4
2011-06-22,305,95.41
2011-06-23,305,91.02
2011-06-24,305,91.16
2011-06-27,305,90.61
2011-06-28,305,92.89
2011-06-29,305,94.77
2011-06-30,305,95.42
2011-07-01,306,94.94
2011-07-05,306,96.89
2011-07-06,306,96.65
2011-07-07,306,98.67
2011-07-08,306,96.2
2011-07-11,306,95.15
2011-07-12,306,97.43
2011-07-13,306,98.05
2011-07-14,306,95.69
2011-07-15,306,97.24
2011-07-18,306,95.93
2011-07-19,306,97.5
2011-07-20,306,98.14
2011-07-21,306,99.13
2011-07-22,306,99.87
2011-07-25,306,99.2
2011-07-26,306,99.59
2011-07-27,306,97.4
2011-07-28,306,97.44
2011-07-29,306,95.7
2011-08-01,307,94.89
2011-08-02,307,93.79
2011-08-03,307,91.93
2011-08-04,307,86.63
2011-08-05,307,86.88
2011-08-08,307,81.31
2011-08-09,307,79.3
2011-08-10,307,82.89
2011-08-11,307,85.72
2011-08-12,307,85.38
2011-08-15,307,87.88
2011-08-16,307,86.65
2011-08-17,307,87.58
2011-08-18,307,82.38
2011-08-19,307,82.26
2011-08-22,307,84.12
2011-08-23,307,85.44
2011-08-24,307,85.16
2011-08-25,307,85.3
2011-08-26,307,85.37
2011-08-29,307,87.27
2011-08-30,307,88.9
2011-08-31,307,88.81
2011-09-01,308,88.93
2011-09-02,308,86.45
2011-09-06,308,86.02
2011-09-07,308,89.34
2011-09-08,308,89.05
2011-09-09,308,87.24
2011-09-12,308,88.19
2011-09-13,308,90.21
2011-09-14,308,88.91
2011-09-15,308,89.4
2011-09-16,308,87.96
2011-09-19,308,85.7
2011-09-20,308,86.89
2011-09-21,308,85.92
2011-09-22,308,80.51
2011-09-23,308,79.85
2011-09-26,308,80.24
2011-09-27,308,84.45
2011-09-28,308,81.21
2011-09-29,308,82.14
2011-09-30,308,79.2
2011-10-03,309,77.61
2011-10-04,309,75.67
2011-10-05,309,79.68
2011-10-06,309,82.59
2011-10-07,309,82.98
2011-10-10,309,85.41
2011-10-11,309,85.81
2011-10-12,309,85.57
2011-10-13,309,84.23
2011-10-14,309,86.8
2011-10-17,309,86.38
2011-10-18,309,88.34
2011-10-19,309,86.11
2011-10-20,309,85.3
2011-10-21,309,87.4
2011-10-24,309,91.27
2011-10-25,309,93.17
2011-10-26,309,90.2
2011-10-27,309,93.96
2011-10-28,309,93.32
2011-10-31,309,93.19
2011-11-01,310,92.19
2011-11-02,310,92.51
2011-11-03,310,94.07
2011-11-04,310,94.26
2011-11-07,310,95.52
2011-11-08,310,96.8
2011-11-09,310,95.74
2011-11-10,310,97.78
2011-11-11,310,98.99
2011-11-14,310,98.14
2011-11-15,310,99.37
2011-11-16,310,102.59
2011-11-17,310,98.82
2011-11-18,310,97.41
2011-11-21,310,96.92
2011-11-22,310,98.01
2011-11-23,310,96.17
2011-11-25,310,96.77
2011-11-28,310,98.21
2011-11-29,310,99.79
2011-11-30,310,100.36
2011-12-01,311,100.2
2011-12-02,311,100.96
2011-12-05,311,100.99
2011-12-06,311,101.28
2011-12-07,311,100.49
2011-12-08,311,98.34
2011-12-09,311,99.41
2011-12-12,311,97.77
2011-12-13,311,100.14
2011-12-14,311,94.95
2011-12-15,311,93.87
2011-12-16,311,93.53
2011-12-19,311,93.88
2011-12-20,311,97.22
2011-12-21,311,98.67
2011-12-22,311,99.53
2011-12-23,311,99.68
2011-12-27,311,101.34
2011-12-28,311,99.36
2011-12-29,311,99.65
2011-12-30,311,98.83
2012-01-03,312,102.96
2012-01-04,312,103.22
2012-01-05,312,101.81
2012-01-06,312,101.56
2012-01-09,312,101.31
2012-01-10,312,102.24
2012-01-11,312,100.87
2012-01-12,312,99.1
2012-01-13,312,98.7
2012-01-17,312,100.71
2012-01-18,312,100.59
2012-01-19,312,100.39
2012-01-20,312,98.46
2012-01-23,312,99.58
2012-01-24,312,98.95
2012-01-25,312,99.4
2012-01-26,312,99.7
2012-01-27,312,99.56
2012-01-30,312,98.78
2012-01-31,312,98.48
2012-02-01,313,97.61
2012-02-02,313,96.36
2012-02-03,313,97.84
2012-02-06,313,96.91
2012-02-07,313,98.41
2012-02-08,313,98.71
2012-02-09,313,99.84
2012-02-10,313,98.67
2012-02-13,313,100.91
2012-02-14,313,100.74
2012-02-15,313,101.8
2012-02-16,313,102.31
2012-02-17,313,103.24
2012-02-21,313,105.84
2012-02-22,313,106.28
2012-02-23,313,107.83
2012-02-24,313,109.77
2012-02-27,313,108.56
2012-02-28,313,106.55
2012-02-29,313,107.07
2012-03-01,314,108.84
2012-03-02,314,106.7
2012-03-05,314,106.72
2012-03-06,314,104.7
2012-03-07,314,106.16
2012-03-08,314,106.58
2012-03-09,314,107.4
2012-03-12,314,106.34
2012-03-13,314,106.71
2012-03-14,314,105.43
2012-03-15,314,105.11
2012-03-16,314,107.06
2012-03-19,314,108.09
2012-03-20,314,105.61
2012-03-21,314,107.27
2012-03-22,314,105.35
2012-03-23,314,106.87
2012-03-26,314,107.03
2012-03-27,314,107.33
2012-03-28,314,105.41
2012-03-29,314,102.78
2012-03-30,314,103.02
2012-04-02,315,105.23
2012-04-03,315,104.01
2012-04-04,315,101.47
2012-04-05,315,103.31
2012-04-09,315,102.46
2012-04-10,315,101.02
2012-04-11,315,102.7
2012-04-12,315,103.64
2012-04-13,315,102.83
2012-04-16,315,102.93
2012-04-17,315,104.2
2012-04-18,315,102.67
2012-04-19,315,102.27
2012-04-20,315,103.05
2012-04-23,315,103.11
2012-04-24,315,103.55
2012-04-25,315,104.12
2012-04-26,315,104.55
2012-04-27,315,104.93
2012-04-30,315,104.87
2012-05-01,316,106.16
2012-05-02,316,105.22
2012-05-03,316,102.54
2012-05-04,316,98.49
2012-05-07,316,97.94
2012-05-08,316,97.01
2012-05-09,316,96.81
2012-05-10,316,97.08
2012-05-11,316,96.13
2012-05-14,316,94.78
2012-05-15,316,93.98
2012-05-16,316,92.81
2012-05-17,316,92.56
2012-05-18,316,91.48
2012-05-21,316,92.57
2012-05-22,316,91.66
2012-05-23,316,89.9
2012-05-24,316,90.66
2012-05-25,316,90.86
2012-05-29,316,90.76
2012-05-30,316,87.82
2012-05-31,316,86.53
2012-06-01,317,83.23
2012-06-04,317,83.98
2012-06-05,317,84.29
2012-06-06,317,85.02
2012-06-07,317,84.82
2012-06-08,317,84.1
2012-06-11,317,82.7
2012-06-12,317,83.32
2012-06-13,317,82.62
2012-06-14,317,83.91
2012-06-15,317,84.03
2012-06-18,317,83.27
2012-06-19,317,84.03
2012-06-20,317,81.8
2012-06-21,317,78.2
2012-06-22,317,79.76
2012-06-25,317,79.21
2012-06-26,317,79.36
2012-06-27,317,80.21
2012-06-28,317,77.69
2012-06-29,317,84.96
2012-07-02,318,83.75
2012-07-03,318,87.66
2012-07-05,318,87.22
2012-07-06,318,84.45
2012-07-09,318,85.99
2012-07-10,318,83.91
2012-07-11,318,85.81
2012-07-12,318,86.08
2012-07-13,318,87.1
2012-07-16,318,88.43
2012-07-17,318,89.22
2012-07-18,318,89.87
2012-07-19,318,92.66
2012-07-20,318,91.44
2012-07-23,318,88.14
2012-07-24,318,88.5
2012-07-25,318,88.97
2012-07-26,318,89.39
2012-07-27,318,90.13
2012-07-30,318,89.78
2012-07-31,318,88.06
2012-08-01,319,88.91
2012-08-02,319,87.13
2012-08-03,319,91.4
2012-08-06,319,92.2
2012-08-07,319,93.67
2012-08-08,319,93.35
2012-08-09,319,93.36
2012-08-10,319,92.87
2012-08-13,319,92.73
2012-08-14,319,93.43
2012-08-15,319,94.33
2012-08-16,319,95.6
2012-08-17,319,96.01
2012-08-20,319,95.97
2012-08-21,319,96.68
2012-08-22,319,97.26
2012-08-23,319,96.27
2012-08-24,319,96.15
2012-08-27,319,95.47
2012-08-28,319,96.33
2012-08-29,319,95.49
2012-08-30,319,94.62
2012-08-31,319,96.47
2012-09-04,320,95.3
2012-09-05,320,95.36
2012-09-06,320,95.53
2012-09-07,320,96.42
2012-09-10,320,96.54
2012-09-11,320,97.17
2012-09-12,320,97.01
2012-09-13,320,98.31
2012-09-14,320,99.0
2012-09-17,320,96.62
2012-09-18,320,95.29
2012-09-19,320,91.98
2012-09-20,320,91.87
2012-09-21,320,92.89
2012-09-24,320,91.93
2012-09-25,320,91.37
2012-09-26,320,89.98
2012-09-27,320,91.85
2012-09-28,320,92.19
2012-10-01,321,92.48
2012-10-02,321,91.89
2012-10-03,321,88.14
2012-10-04,321,91.71
2012-10-05,321,89.88
2012-10-08,321,89.33
2012-10-09,321,92.39
2012-10-10,321,91.25
2012-10-11,321,92.07
2012-10-12,321,91.86
2012-10-15,321,91.85
2012-10-16,321,92.09
2012-10-17,321,92.12
2012-10-18,321,92.1
2012-10-19,321,90.05
2012-10-22,321,88.73
2012-10-23,321,86.67
2012-10-24,321,85.73
2012-10-25,321,86.05
2012-10-26,321,86.28
2012-10-29,321,85.54
2012-10-30,321,85.68
2012-10-31,321,86.24
2012-11-01,322,87.09
2012-11-02,322,84.86
2012-11-05,322,85.65
2012-11-06,322,88.71
2012-11-07,322,84.44
2012-11-08,322,85.09
2012-11-09,322,86.07
2012-11-12,322,85.57
2012-11-13,322,85.38
2012-11-14,322,86.32
2012-11-15,322,85.45
2012-11-16,322,86.67
2012-11-19,322,89.28
2012-11-20,322,86.75
2012-11-21,322,87.38
2012-11-23,322,88.28
2012-11-26,322,87.74
2012-11-27,322,87.18
2012-11-28,322,86.49
2012-11-29,322,88.07
2012-11-30,322,88.91
2012-12-03,323,89.09
2012-12-04,323,88.5
2012-12-05,323,87.88
2012-12-06,323,86.26
2012-12-07,323,85.93
2012-12-10,323,85.56
2012-12-11,323,85.79
2012-12-12,323,86.77
2012-12-13,323,85.89
2012-12-14,323,86.73
2012-12-17,323,87.2
2012-12-18,323,87.93
2012-12-19,323,89.51
2012-12-20,323,90.13
2012-12-21,323,88.66
2012-12-24,323,88.61
2012-12-26,323,90.98
2012-12-27,323,90.87
2012-12-28,323,90.8
2012-12-31,323,91.82
2013-01-02,324,93.12
2013-01-03,324,92.92
2013-01-04,324,93.09
2013-01-07,324,93.19
2013-01-08,324,93.15
2013-01-09,324,93.1
2013-01-10,324,93.82
2013-01-11,324,93.56
2013-01-14,324,94.14
2013-01-15,324,93.28
2013-01-16,324,94.24
2013-01-17,324,95.49
2013-01-18,324,95.56
2013-01-22,324,96.24
2013-01-23,324,95.23
2013-01-24,324,95.95
2013-01-25,324,95.88
2013-01-28,324,96.44
2013-01-29,324,97.57
2013-01-30,324,97.94
2013-01-31,324,97.49
2013-02-01,325,97.77
2013-02-04,325,96.17
2013-02-05,325,96.64
2013-02-06,325,96.62
2013-02-07,325,95.83
2013-02-08,325,95.72
2013-02-11,325,97.03
2013-02-12,325,97.51
2013-02-13,325,97.01
2013-02-14,325,97.31
2013-02-15,325,95.86
2013-02-19,325,96.66
2013-02-20,325,94.46
2013-02-21,325,92.84
2013-02-22,325,93.13
2013-02-25,325,93.11
2013-02-26,325,92.63
2013-02-27,325,92.76
2013-02-28,325,92.05
2013-03-01,326,90.68
2013-03-04,326,90.12
2013-03-05,326,90.82
2013-03-06,326,90.43
2013-03-07,326,91.56
2013-03-08,326,91.95
2013-03-11,326,92.06
2013-03-12,326,92.54
2013-03-13,326,92.52
2013-03-14,326,93.03
2013-03-15,326,93.45
2013-03-18,326,93.74
2013-03-19,326,92.16
2013-03-20,326,92.96
2013-03-21,326,92.45
2013-03-22,326,93.71
2013-03-25,326,94.81
2013-03-26,326,96.34
2013-03-27,326,96.58
2013-03-28,326,97.23
2013-04-01,327,97.07
2013-04-02,327,97.19
2013-04-03,327,94.45
2013-04-04,327,93.26
2013-04-05,327,92.7
2013-04-08,327,93.36
2013-04-09,327,94.2
2013-04-10,327,94.64
2013-04-11,327,93.51
2013-04-12,327,91.29
2013-04-15,327,88.71
2013-04-16,327,88.72
2013-04-17,327,86.68
2013-04-18,327,87.73
2013-04-19,327,88.01
2013-04-22,327,88.76
2013-04-23,327,89.18
2013-04-24,327,91.43
2013-04-25,327,93.64
2013-04-26,327,93.0
2013-04-29,327,94.5
2013-04-30,327,93.46
2013-05-01,328,91.03
2013-05-02,328,93.99
2013-05-03,328,95.61
2013-05-06,328,96.16
2013-05-07,328,95.62
2013-05-08,328,96.62
2013-05-09,328,96.39
2013-05-10,328,96.04
2013-05-13,328,95.17
2013-05-14,328,94.21
2013-05-15,328,94.3
2013-05-16,328,95.16
2013-05-17,328,96.02
2013-05-20,328,96.71
2013-05-21,328,96.16
2013-05-22,328,94.28
2013-05-23,328,94.25
2013-05-24,328,94.15
2013-05-27,328,93.83
2013-05-28,328,95.01
2013-05-29,328,93.13
2013-05-30,328,93.61
2013-05-31,328,91.97
2013-06-03,329,93.45
2013-06-04,329,93.31
2013-06-05,329,93.74
2013-06-06,329,94.76
2013-06-07,329,96.03
2013-06-10,329,95.77
2013-06-11,329,95.38
2013-06-12,329,95.88
2013-06-13,329,96.69
2013-06-14,329,97.85
2013-06-17,329,97.77
2013-06-18,329,98.44
2013-06-19,329,98.24
2013-06-20,329,95.4
2013-06-21,329,93.69
2013-06-24,329,95.18
2013-06-25,329,95.32
2013-06-26,329,95.5
2013-06-27,329,97.05
2013-06-28,329,96.56
2013-07-01,330,97.99
2013-07-02,330,99.6
2013-07-03,330,101.24
2013-07-04,330,101.4
2013-07-05,330,103.22
2013-07-08,330,103.14
2013-07-09,330,103.53
2013-07-10,330,106.52
2013-07-11,330,104.91
2013-07-12,330,105.95
2013-07-15,330,106.32
2013-07-16,330,106.0
2013-07-17,330,106.48
2013-07-18,330,108.04
2013-07-19,330,108.05
2013-07-22,330,106.91
2013-07-23,330,107.23
2013-07-24,330,105.39
2013-07-25,330,105.49
2013-07-26,330,104.7
2013-07-29,330,104.55
2013-07-30,330,103.08
2013-07-31,330,105.03
2013-08-01,331,107.89
2013-08-02,331,106.94
2013-08-05,331,106.56
2013-08-06,331,105.3
2013-08-07,331,104.37
2013-08-08,331,103.4
2013-08-09,331,105.97
2013-08-12,331,106.11
2013-08-13,331,106.83
2013-08-14,331,106.85
2013-08-15,331,107.33
2013-08-16,331,107.46
2013-08-19,331,107.1
2013-08-20,331,104.96
2013-08-21,331,103.85
2013-08-22,331,105.03
2013-08-23,331,106.42
2013-08-26,331,105.92
2013-08-27,331,109.01
2013-08-28,331,110.1
2013-08-29,331,108.8
2013-08-30,331,107.65
2013-09-02,332,106.75
2013-09-03,332,108.54
2013-09-04,332,107.23
2013-09-05,332,108.37
2013-09-06,332,110.53
2013-09-09,332,109.52
2013-09-10,332,107.39
2013-09-11,332,107.56
2013-09-12,332,108.6
2013-09-13,332,108.21
2013-09-16,332,106.59
2013-09-17,332,105.42
2013-09-18,332,108.07
2013-09-19,332,106.39
2013-09-20,332,104.68
2013-09-23,332,103.59
2013-09-24,332,103.13
2013-09-25,332,102.66
2013-09-26,332,103.03
2013-09-27,332,102.87
2013-09-30,332,102.33
2013-10-01,333,102.04
2013-10-02,333,104.1
2013-10-03,333,103.31
2013-10-04,333,103.84
2013-10-07,333,103.03
2013-10-08,333,103.49
